,Date,Patch,Format,match_url,Maps_Won_1,Maps_Won_2,Map Number,Map,Duration,Team1,RoundsWon1,Team2,RoundsWon2,PistolWin1,PistolWin2,EcoWin1,Ecowin2,SemiEcoWin1,SemiEcoWin2,SemiBuyWin1,SemiBuyWin2,BuyWin1,BuyWin2
0,2023-04-01 15:00:00,Patch 6.05,BO3,https://www.vlr.gg/183774/sentinels-vs-100-thieves-champions-tour-2023-americas-league-w1,2,1,1,"Fracture
PICK",1:07:36,Sentinels,13,100 Thieves,11,0,2,4 (0),2 (2),0 (0),1 (0),8 (5),8 (5),12 (8),13 (4)
1,2023-04-01 15:00:00,Patch 6.05,BO3,https://www.vlr.gg/183774/sentinels-vs-100-thieves-champions-tour-2023-americas-league-w1,2,1,2,"Split
PICK",1:04:26,Sentinels,12,100 Thieves,14,0,2,3 (0),2 (2),2 (1),3 (2),5 (4),9 (4),16 (7),12 (6)
2,2023-04-01 15:00:00,Patch 6.05,BO3,https://www.vlr.gg/183774/sentinels-vs-100-thieves-champions-tour-2023-americas-league-w1,2,1,3,Ascent,1:04:22,Sentinels,14,100 Thieves,12,2,0,2 (2),4 (0),0 (0),1 (0),5 (2),4 (2),19 (10),17 (10)
3,2023-04-01 19:15:00,Patch 6.05,BO3,https://www.vlr.gg/183775/kr-esports-vs-furia-champions-tour-2023-americas-league-w1,0,2,1,"Split
PICK",1:14:47,KRÜ Esports,11,FURIA,13,0,2,4 (0),2 (2),1 (1),0 (0),3 (1),9 (5),16 (9),13 (6)
4,2023-04-01 19:15:00,Patch 6.05,BO3,https://www.vlr.gg/183775/kr-esports-vs-furia-champions-tour-2023-americas-league-w1,0,2,2,"Ascent
PICK",45:50,KRÜ Esports,5,FURIA,13,1,1,4 (2),3 (2),2 (0),1 (1),3 (0),3 (2),9 (3),11 (8)
5,2023-04-02 15:00:00,Patch 6.05,BO3,https://www.vlr.gg/183776/loud-vs-mibr-champions-tour-2023-americas-league-w1,2,1,1,"Split
PICK",54:28,LOUD,13,MIBR,5,2,0,2 (2),4 (0),0 (0),0 (0),4 (3),5 (0),12 (8),9 (5)
6,2023-04-02 15:00:00,Patch 6.05,BO3,https://www.vlr.gg/183776/loud-vs-mibr-champions-tour-2023-americas-league-w1,2,1,2,"Lotus
PICK",56:44,LOUD,11,MIBR,13,1,1,3 (1),3 (1),2 (0),1 (0),8 (5),6 (3),11 (5),14 (9)
7,2023-04-02 15:00:00,Patch 6.05,BO3,https://www.vlr.gg/183776/loud-vs-mibr-champions-tour-2023-americas-league-w1,2,1,3,Haven,54:42,LOUD,13,MIBR,11,2,0,2 (2),4 (0),4 (0),2 (0),4 (3),2 (1),14 (8),16 (10)
8,2023-04-02 18:45:00,Patch 6.05,BO3,https://www.vlr.gg/183777/evil-geniuses-vs-cloud9-champions-tour-2023-americas-league-w1,0,2,1,"Pearl
PICK",1:25:06,Evil Geniuses,11,Cloud9,13,2,0,4 (2),4 (1),0 (0),0 (0),7 (1),3 (0),13 (8),17 (12)
9,2023-04-02 18:45:00,Patch 6.05,BO3,https://www.vlr.gg/183777/evil-geniuses-vs-cloud9-champions-tour-2023-americas-league-w1,0,2,2,"Fracture
PICK",49:34,Evil Geniuses,9,Cloud9,13,2,0,5 (2),4 (2),2 (0),1 (0),3 (1),1 (1),12 (6),16 (10)
10,2023-04-03 15:00:00,Patch 6.05,BO3,https://www.vlr.gg/183778/leviat-n-vs-nrg-esports-champions-tour-2023-americas-league-w1,2,0,1,"Pearl
PICK",1:08:04,Leviatán,13,NRG Esports,11,0,2,4 (0),2 (2),2 (1),0 (0),1 (1),12 (6),17 (11),10 (3)
11,2023-04-03 15:00:00,Patch 6.05,BO3,https://www.vlr.gg/183778/leviat-n-vs-nrg-esports-champions-tour-2023-americas-league-w1,2,0,2,"Lotus
PICK",39:08,Leviatán,13,NRG Esports,4,2,0,2 (2),4 (0),0 (0),0 (0),5 (4),7 (1),10 (7),6 (3)
12,2023-04-08 15:00:00,Patch 6.05,BO3,https://www.vlr.gg/183779/cloud9-vs-loud-champions-tour-2023-americas-league-w2,1,2,1,"Split
PICK",1:03:31,Cloud9,13,LOUD,7,2,0,2 (2),4 (0),1 (0),3 (1),7 (5),3 (3),10 (6),10 (3)
13,2023-04-08 15:00:00,Patch 6.05,BO3,https://www.vlr.gg/183779/cloud9-vs-loud-champions-tour-2023-americas-league-w2,1,2,2,"Ascent
PICK",55:14,Cloud9,8,LOUD,13,2,0,3 (2),4 (1),3 (1),0 (0),7 (3),1 (0),8 (2),16 (12)
14,2023-04-08 15:00:00,Patch 6.05,BO3,https://www.vlr.gg/183779/cloud9-vs-loud-champions-tour-2023-americas-league-w2,1,2,3,Pearl,44:49,Cloud9,7,LOUD,13,1,1,3 (1),3 (1),3 (0),0 (0),6 (1),2 (1),8 (5),15 (11)
15,2023-04-08 18:35:00,Patch 6.05,BO3,https://www.vlr.gg/183780/leviat-n-vs-furia-champions-tour-2023-americas-league-w2,1,2,1,"Pearl
PICK",1:08:28,Leviatán,13,FURIA,11,1,1,3 (1),3 (1),0 (0),3 (0),6 (3),2 (2),15 (9),16 (8)
16,2023-04-08 18:35:00,Patch 6.05,BO3,https://www.vlr.gg/183780/leviat-n-vs-furia-champions-tour-2023-americas-league-w2,1,2,2,"Icebox
PICK",47:44,Leviatán,5,FURIA,13,0,2,3 (0),2 (2),2 (0),0 (0),4 (2),6 (3),9 (3),10 (8)
17,2023-04-08 18:35:00,Patch 6.05,BO3,https://www.vlr.gg/183780/leviat-n-vs-furia-champions-tour-2023-americas-league-w2,1,2,3,Ascent,55:08,Leviatán,10,FURIA,13,1,1,3 (1),3 (2),1 (1),0 (0),5 (1),6 (3),14 (7),14 (8)
18,2023-04-09 15:00:00,Patch 6.05,BO3,https://www.vlr.gg/183781/nrg-esports-vs-sentinels-champions-tour-2023-americas-league-w2,2,0,1,"Lotus
PICK",1:14:23,NRG Esports,13,Sentinels,10,1,1,3 (1),3 (1),1 (1),1 (0),6 (3),7 (4),13 (8),12 (5)
19,2023-04-09 15:00:00,Patch 6.05,BO3,https://www.vlr.gg/183781/nrg-esports-vs-sentinels-champions-tour-2023-americas-league-w2,2,0,2,"Icebox
PICK",39:16,NRG Esports,13,Sentinels,2,2,0,2 (2),3 (0),0 (0),1 (0),3 (3),9 (2),10 (8),2 (0)
20,2023-04-09 17:35:00,Patch 6.05,BO3,https://www.vlr.gg/183782/mibr-vs-kr-esports-champions-tour-2023-americas-league-w2,2,1,1,"Ascent
PICK",1:07:33,MIBR,9,KRÜ Esports,13,1,1,3 (1),3 (1),2 (1),2 (1),4 (2),4 (3),13 (5),13 (8)
21,2023-04-09 17:35:00,Patch 6.05,BO3,https://www.vlr.gg/183782/mibr-vs-kr-esports-champions-tour-2023-americas-league-w2,2,1,2,"Lotus
PICK",1:04:15,MIBR,13,KRÜ Esports,11,1,1,3 (1),3 (1),2 (0),1 (0),3 (2),6 (3),16 (10),14 (7)
22,2023-04-09 17:35:00,Patch 6.05,BO3,https://www.vlr.gg/183782/mibr-vs-kr-esports-champions-tour-2023-americas-league-w2,2,1,3,Pearl,1:05:47,MIBR,14,KRÜ Esports,12,0,2,4 (0),2 (2),1 (0),3 (1),2 (0),8 (6),19 (14),13 (3)
23,2023-04-10 15:00:00,Patch 6.05,BO3,https://www.vlr.gg/183783/evil-geniuses-vs-100-thieves-champions-tour-2023-americas-league-w2,0,2,1,"Haven
PICK",1:00:31,Evil Geniuses,9,100 Thieves,13,1,1,4 (1),3 (1),1 (0),0 (0),5 (2),4 (4),12 (6),15 (8)
24,2023-04-10 15:00:00,Patch 6.05,BO3,https://www.vlr.gg/183783/evil-geniuses-vs-100-thieves-champions-tour-2023-americas-league-w2,0,2,2,"Icebox
PICK",44:48,Evil Geniuses,5,100 Thieves,13,1,1,3 (1),4 (2),2 (0),0 (0),6 (2),3 (2),7 (2),11 (9)
25,2023-04-15 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183785/cloud9-vs-100-thieves-champions-tour-2023-americas-league-w3,2,0,1,"Lotus
PICK",1:14:34,Cloud9,13,100 Thieves,7,2,0,2 (2),4 (0),0 (0),0 (0),6 (3),6 (5),12 (8),10 (2)
26,2023-04-15 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183785/cloud9-vs-100-thieves-champions-tour-2023-americas-league-w3,2,0,2,"Ascent
PICK",58:32,Cloud9,14,100 Thieves,12,1,1,3 (1),2 (1),1 (0),1 (1),3 (2),12 (6),19 (11),11 (4)
27,2023-04-15 18:00:00,Patch 6.06,BO3,https://www.vlr.gg/183786/nrg-esports-vs-mibr-champions-tour-2023-americas-league-w3,1,2,1,"Icebox
PICK",1:05:01,NRG Esports,10,MIBR,13,1,1,3 (1),3 (1),1 (0),1 (0),9 (5),2 (1),10 (4),17 (11)
28,2023-04-15 18:00:00,Patch 6.06,BO3,https://www.vlr.gg/183786/nrg-esports-vs-mibr-champions-tour-2023-americas-league-w3,1,2,2,"Pearl
PICK",1:25:52,NRG Esports,16,MIBR,14,2,0,2 (2),4 (0),3 (0),0 (0),10 (5),2 (0),15 (9),24 (14)
29,2023-04-15 18:00:00,Patch 6.06,BO3,https://www.vlr.gg/183786/nrg-esports-vs-mibr-champions-tour-2023-americas-league-w3,1,2,3,Split,1:15:14,NRG Esports,14,MIBR,16,1,1,3 (1),3 (1),1 (1),1 (1),8 (3),6 (4),18 (9),20 (10)
30,2023-04-16 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183787/leviat-n-vs-sentinels-champions-tour-2023-americas-league-w3,2,1,1,"Split
PICK",1:20:27,Leviatán,14,Sentinels,12,1,1,3 (1),3 (1),0 (0),0 (0),4 (2),9 (6),19 (11),14 (5)
31,2023-04-16 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183787/leviat-n-vs-sentinels-champions-tour-2023-americas-league-w3,2,1,2,"Ascent
PICK",59:35,Leviatán,11,Sentinels,13,0,2,4 (0),2 (2),1 (1),1 (0),2 (1),9 (6),17 (9),12 (5)
32,2023-04-16 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183787/leviat-n-vs-sentinels-champions-tour-2023-americas-league-w3,2,1,3,Pearl,41:18,Leviatán,13,Sentinels,4,1,1,3 (1),3 (1),0 (0),1 (0),7 (6),9 (3),7 (6),4 (0)
33,2023-04-16 19:00:00,Patch 6.06,BO3,https://www.vlr.gg/183788/evil-geniuses-vs-kr-esports-champions-tour-2023-americas-league-w3,2,1,1,"Pearl
PICK",1:09:27,Evil Geniuses,13,KRÜ Esports,11,1,1,5 (1),3 (1),1 (0),2 (0),3 (1),4 (2),15 (11),15 (8)
34,2023-04-16 19:00:00,Patch 6.06,BO3,https://www.vlr.gg/183788/evil-geniuses-vs-kr-esports-champions-tour-2023-americas-league-w3,2,1,2,"Ascent
PICK",59:10,Evil Geniuses,11,KRÜ Esports,13,2,0,2 (2),4 (1),3 (1),1 (0),5 (1),3 (1),14 (7),16 (11)
35,2023-04-16 19:00:00,Patch 6.06,BO3,https://www.vlr.gg/183788/evil-geniuses-vs-kr-esports-champions-tour-2023-americas-league-w3,2,1,3,Fracture,49:24,Evil Geniuses,13,KRÜ Esports,7,0,2,4 (0),2 (2),0 (0),2 (0),2 (1),6 (2),14 (12),10 (3)
36,2023-04-17 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183789/loud-vs-furia-champions-tour-2023-americas-league-w3,2,0,1,"Split
PICK",1:05:41,LOUD,13,FURIA,9,1,1,3 (1),3 (1),0 (0),3 (0),4 (2),3 (1),15 (10),13 (7)
37,2023-04-17 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183789/loud-vs-furia-champions-tour-2023-americas-league-w3,2,0,2,"Icebox
PICK",38:59,LOUD,13,FURIA,4,2,0,2 (2),4 (0),0 (0),2 (0),3 (3),4 (1),12 (8),7 (3)
38,2023-04-21 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183791/loud-vs-sentinels-champions-tour-2023-americas-league-w4,2,1,1,"Pearl
PICK",1:00:48,LOUD,6,Sentinels,13,1,1,2 (1),3 (1),3 (0),0 (0),4 (2),5 (3),10 (3),11 (9)
39,2023-04-21 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183791/loud-vs-sentinels-champions-tour-2023-americas-league-w4,2,1,2,"Haven
PICK",1:27:26,LOUD,13,Sentinels,11,1,1,3 (1),3 (2),1 (0),0 (0),3 (1),12 (6),17 (11),9 (3)
40,2023-04-21 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183791/loud-vs-sentinels-champions-tour-2023-americas-league-w4,2,1,3,Ascent,48:47,LOUD,13,Sentinels,8,1,1,3 (2),3 (1),0 (0),2 (0),5 (4),8 (3),13 (7),8 (4)
41,2023-04-21 19:00:00,Patch 6.06,BO3,https://www.vlr.gg/183792/leviat-n-vs-mibr-champions-tour-2023-americas-league-w4,2,0,1,"Pearl
PICK",52:41,Leviatán,13,MIBR,4,2,0,2 (2),3 (0),1 (1),2 (0),5 (2),4 (2),9 (8),8 (2)
42,2023-04-21 19:00:00,Patch 6.06,BO3,https://www.vlr.gg/183792/leviat-n-vs-mibr-champions-tour-2023-americas-league-w4,2,0,2,"Icebox
PICK",39:39,Leviatán,13,MIBR,3,2,0,2 (2),3 (0),0 (0),2 (1),4 (3),6 (1),10 (8),5 (1)
43,2023-04-22 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183793/kr-esports-vs-100-thieves-champions-tour-2023-americas-league-w4,1,2,1,"Ascent
PICK",51:39,KRÜ Esports,13,100 Thieves,4,2,0,2 (2),4 (0),0 (0),1 (1),4 (3),11 (3),11 (8),1 (0)
44,2023-04-22 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183793/kr-esports-vs-100-thieves-champions-tour-2023-americas-league-w4,1,2,2,"Split
PICK",58:58,KRÜ Esports,11,100 Thieves,13,1,1,3 (1),3 (1),2 (1),1 (0),3 (2),8 (5),16 (7),12 (7)
45,2023-04-22 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183793/kr-esports-vs-100-thieves-champions-tour-2023-americas-league-w4,1,2,3,Fracture,41:31,KRÜ Esports,5,100 Thieves,13,0,2,4 (0),2 (2),0 (0),1 (0),5 (1),5 (2),9 (4),10 (9)
46,2023-04-22 18:20:00,Patch 6.06,BO3,https://www.vlr.gg/183794/evil-geniuses-vs-furia-champions-tour-2023-americas-league-w4,1,2,1,"Ascent
PICK",1:17:24,Evil Geniuses,13,FURIA,15,1,1,3 (1),4 (1),3 (0),0 (0),3 (1),4 (2),19 (11),20 (12)
47,2023-04-22 18:20:00,Patch 6.06,BO3,https://www.vlr.gg/183794/evil-geniuses-vs-furia-champions-tour-2023-americas-league-w4,1,2,2,"Fracture
PICK",45:30,Evil Geniuses,13,FURIA,7,1,1,3 (2),4 (1),0 (0),3 (1),4 (2),6 (3),13 (9),7 (2)
48,2023-04-22 18:20:00,Patch 6.06,BO3,https://www.vlr.gg/183794/evil-geniuses-vs-furia-champions-tour-2023-americas-league-w4,1,2,3,Haven,51:47,Evil Geniuses,10,FURIA,13,0,2,4 (0),3 (2),1 (0),0 (0),4 (3),6 (4),14 (7),14 (7)
49,2023-04-23 19:05:00,Patch 6.06,BO3,https://www.vlr.gg/183796/mibr-vs-sentinels-champions-tour-2023-americas-league-w4,0,2,1,"Pearl
PICK",58:45,MIBR,5,Sentinels,13,0,2,4 (0),2 (2),1 (0),0 (0),5 (3),4 (3),8 (2),12 (8)
50,2023-04-23 19:05:00,Patch 6.06,BO3,https://www.vlr.gg/183796/mibr-vs-sentinels-champions-tour-2023-americas-league-w4,0,2,2,"Fracture
PICK",48:56,MIBR,6,Sentinels,13,1,1,3 (1),3 (1),2 (0),1 (0),4 (2),6 (5),10 (3),9 (7)
51,2023-04-24 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183797/leviat-n-vs-100-thieves-champions-tour-2023-americas-league-w4,1,2,1,"Icebox
PICK",1:15:24,Leviatán,15,100 Thieves,13,1,1,3 (1),3 (1),0 (0),0 (0),6 (2),6 (3),19 (12),19 (9)
52,2023-04-24 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183797/leviat-n-vs-100-thieves-champions-tour-2023-americas-league-w4,1,2,2,"Haven
PICK",51:20,Leviatán,11,100 Thieves,13,2,0,2 (2),4 (1),3 (0),0 (0),5 (3),2 (1),14 (6),18 (11)
53,2023-04-24 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183797/leviat-n-vs-100-thieves-champions-tour-2023-americas-league-w4,1,2,3,Lotus,1:01:09,Leviatán,11,100 Thieves,13,0,2,3 (0),2 (2),1 (1),3 (0),3 (0),8 (4),17 (10),11 (7)
54,2023-04-24 19:00:00,Patch 6.06,BO3,https://www.vlr.gg/183798/evil-geniuses-vs-loud-champions-tour-2023-americas-league-w4,1,2,1,"Split
PICK",49:09,Evil Geniuses,13,LOUD,3,1,1,3 (1),2 (1),0 (0),3 (0),3 (3),6 (1),10 (9),5 (1)
55,2023-04-24 19:00:00,Patch 6.06,BO3,https://www.vlr.gg/183798/evil-geniuses-vs-loud-champions-tour-2023-americas-league-w4,1,2,2,"Haven
PICK",52:19,Evil Geniuses,10,LOUD,13,1,1,5 (1),3 (1),2 (0),2 (2),4 (2),4 (2),12 (7),14 (8)
56,2023-04-24 19:00:00,Patch 6.06,BO3,https://www.vlr.gg/183798/evil-geniuses-vs-loud-champions-tour-2023-americas-league-w4,1,2,3,Pearl,31:46,Evil Geniuses,0,LOUD,13,0,2,3 (0),2 (2),2 (0),0 (0),4 (0),2 (2),4 (0),9 (9)
57,2023-04-25 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183799/cloud9-vs-furia-champions-tour-2023-americas-league-w4,2,0,1,"Ascent
PICK",1:02:00,Cloud9,13,FURIA,8,1,1,3 (1),3 (1),1 (0),1 (0),5 (4),5 (2),12 (8),12 (5)
58,2023-04-25 15:00:00,Patch 6.06,BO3,https://www.vlr.gg/183799/cloud9-vs-furia-champions-tour-2023-americas-league-w4,2,0,2,"Fracture
PICK",54:37,Cloud9,13,FURIA,9,1,1,3 (1),3 (1),3 (3),2 (0),5 (4),4 (3),11 (5),13 (5)
59,2023-04-25 17:30:00,Patch 6.06,BO3,https://www.vlr.gg/183800/nrg-esports-vs-kr-esports-champions-tour-2023-americas-league-w4,2,0,1,"Haven
PICK",1:06:02,NRG Esports,13,KRÜ Esports,10,0,2,4 (0),2 (2),1 (0),3 (0),2 (1),4 (3),16 (12),14 (5)
60,2023-04-25 17:30:00,Patch 6.06,BO3,https://www.vlr.gg/183800/nrg-esports-vs-kr-esports-champions-tour-2023-americas-league-w4,2,0,2,"Ascent
PICK",41:10,NRG Esports,13,KRÜ Esports,4,2,0,2 (2),4 (0),0 (0),3 (0),3 (3),3 (1),12 (8),7 (3)
61,2023-04-29 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183801/nrg-esports-vs-100-thieves-champions-tour-2023-americas-league-w5,2,0,1,"Bind
PICK",1:02:41,NRG Esports,13,100 Thieves,7,1,1,3 (1),3 (1),1 (1),1 (0),5 (2),8 (3),11 (9),8 (3)
62,2023-04-29 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183801/nrg-esports-vs-100-thieves-champions-tour-2023-americas-league-w5,2,0,2,"Fracture
PICK",37:05,NRG Esports,13,100 Thieves,3,2,0,3 (2),3 (0),0 (0),1 (0),3 (1),6 (2),10 (10),6 (1)
63,2023-04-29 17:20:00,Patch 6.08,BO3,https://www.vlr.gg/183802/mibr-vs-furia-champions-tour-2023-americas-league-w5,0,2,1,"Pearl
PICK",1:12:43,MIBR,11,FURIA,13,1,1,3 (1),3 (1),1 (0),1 (0),3 (2),6 (4),17 (8),14 (8)
64,2023-04-29 17:20:00,Patch 6.08,BO3,https://www.vlr.gg/183802/mibr-vs-furia-champions-tour-2023-americas-league-w5,0,2,2,"Split
PICK",49:37,MIBR,7,FURIA,13,1,1,3 (1),3 (1),1 (0),0 (0),6 (2),6 (5),10 (4),11 (7)
65,2023-04-30 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183803/cloud9-vs-sentinels-champions-tour-2023-americas-league-w5,2,0,1,"Lotus
PICK",54:05,Cloud9,13,Sentinels,4,1,1,3 (1),3 (1),0 (0),1 (0),3 (2),7 (3),11 (10),6 (0)
66,2023-04-30 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183803/cloud9-vs-sentinels-champions-tour-2023-americas-league-w5,2,0,2,"Fracture
PICK",44:26,Cloud9,13,Sentinels,6,1,1,3 (1),3 (1),0 (0),1 (0),4 (3),8 (2),12 (9),7 (3)
67,2023-04-30 17:25:00,Patch 6.08,BO3,https://www.vlr.gg/183804/leviat-n-vs-evil-geniuses-champions-tour-2023-americas-league-w5,1,2,1,"Split
PICK",1:10:35,Leviatán,10,Evil Geniuses,13,1,1,3 (1),3 (1),1 (0),2 (2),6 (3),5 (3),13 (6),13 (7)
68,2023-04-30 17:25:00,Patch 6.08,BO3,https://www.vlr.gg/183804/leviat-n-vs-evil-geniuses-champions-tour-2023-americas-league-w5,1,2,2,"Pearl
PICK",54:42,Leviatán,13,Evil Geniuses,10,1,1,3 (2),4 (1),0 (0),3 (0),3 (2),3 (1),17 (9),13 (8)
69,2023-04-30 17:25:00,Patch 6.08,BO3,https://www.vlr.gg/183804/leviat-n-vs-evil-geniuses-champions-tour-2023-americas-league-w5,1,2,3,Ascent,50:12,Leviatán,10,Evil Geniuses,13,1,1,3 (1),3 (1),0 (0),2 (0),5 (1),3 (2),15 (8),15 (10)
70,2023-05-01 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183805/loud-vs-kr-esports-champions-tour-2023-americas-league-w5,2,1,1,"Pearl
PICK",1:04:57,LOUD,10,KRÜ Esports,13,1,1,3 (1),3 (1),1 (0),1 (0),4 (1),6 (3),15 (8),13 (9)
71,2023-05-01 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183805/loud-vs-kr-esports-champions-tour-2023-americas-league-w5,2,1,2,"Ascent
PICK",54:16,LOUD,13,KRÜ Esports,11,1,1,3 (1),3 (1),2 (0),0 (0),3 (1),6 (3),16 (11),15 (7)
72,2023-05-01 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183805/loud-vs-kr-esports-champions-tour-2023-americas-league-w5,2,1,3,Split,51:01,LOUD,13,KRÜ Esports,10,1,1,3 (1),3 (1),1 (0),2 (0),2 (2),4 (3),17 (10),14 (6)
73,2023-05-06 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183807/evil-geniuses-vs-sentinels-champions-tour-2023-americas-league-w6,2,0,1,"Fracture
PICK",52:51,Evil Geniuses,13,Sentinels,6,1,1,3 (1),3 (1),0 (0),1 (1),3 (2),8 (1),13 (10),7 (3)
74,2023-05-06 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183807/evil-geniuses-vs-sentinels-champions-tour-2023-americas-league-w6,2,0,2,"Pearl
PICK",44:50,Evil Geniuses,13,Sentinels,5,1,1,3 (1),3 (1),0 (0),3 (0),4 (3),5 (2),11 (9),7 (2)
75,2023-05-06 17:10:00,Patch 6.08,BO3,https://www.vlr.gg/183808/cloud9-vs-mibr-champions-tour-2023-americas-league-w6,2,0,1,"Split
PICK",56:29,Cloud9,13,MIBR,5,2,0,2 (2),4 (0),1 (1),1 (0),4 (3),3 (0),11 (7),10 (5)
76,2023-05-06 17:10:00,Patch 6.08,BO3,https://www.vlr.gg/183808/cloud9-vs-mibr-champions-tour-2023-americas-league-w6,2,0,2,"Lotus
PICK",39:36,Cloud9,13,MIBR,4,2,0,2 (2),4 (0),0 (0),0 (0),5 (4),3 (0),10 (7),10 (4)
77,2023-05-07 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183809/loud-vs-100-thieves-champions-tour-2023-americas-league-w6,2,0,1,"Ascent
PICK",50:21,LOUD,13,100 Thieves,5,1,1,3 (1),3 (1),1 (1),1 (0),2 (1),6 (2),12 (10),8 (2)
78,2023-05-07 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183809/loud-vs-100-thieves-champions-tour-2023-americas-league-w6,2,0,2,"Split
PICK",1:06:55,LOUD,15,100 Thieves,13,1,1,3 (2),4 (1),0 (0),1 (0),6 (3),6 (4),19 (10),17 (8)
79,2023-05-07 17:30:00,Patch 6.08,BO3,https://www.vlr.gg/183810/leviat-n-vs-kr-esports-champions-tour-2023-americas-league-w6,2,0,1,"Haven
PICK",48:53,Leviatán,13,KRÜ Esports,4,2,0,3 (2),3 (0),0 (0),2 (0),4 (3),4 (3),10 (8),8 (1)
80,2023-05-07 17:30:00,Patch 6.08,BO3,https://www.vlr.gg/183810/leviat-n-vs-kr-esports-champions-tour-2023-americas-league-w6,2,0,2,"Split
PICK",38:10,Leviatán,13,KRÜ Esports,4,2,0,2 (2),3 (0),0 (0),2 (1),5 (4),4 (1),10 (7),8 (2)
81,2023-05-08 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183811/nrg-esports-vs-furia-champions-tour-2023-americas-league-w6,2,1,1,"Bind
PICK",1:10:28,NRG Esports,13,FURIA,11,2,0,3 (2),4 (1),0 (0),2 (0),6 (3),2 (1),15 (8),16 (9)
82,2023-05-08 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183811/nrg-esports-vs-furia-champions-tour-2023-americas-league-w6,2,1,2,"Haven
PICK",55:49,NRG Esports,11,FURIA,13,1,1,3 (1),3 (1),3 (2),2 (1),4 (2),7 (5),14 (6),12 (6)
83,2023-05-08 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183811/nrg-esports-vs-furia-champions-tour-2023-americas-league-w6,2,1,3,Pearl,45:22,NRG Esports,13,FURIA,6,1,1,3 (1),3 (1),0 (0),2 (1),2 (2),4 (1),14 (10),10 (3)
84,2023-05-13 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183812/furia-vs-100-thieves-champions-tour-2023-americas-league-w7,1,2,1,"Pearl
PICK",1:12:14,FURIA,13,100 Thieves,10,0,2,4 (1),2 (2),0 (0),2 (0),3 (2),6 (1),16 (10),13 (7)
85,2023-05-13 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183812/furia-vs-100-thieves-champions-tour-2023-americas-league-w7,1,2,2,"Fracture
PICK",48:04,FURIA,7,100 Thieves,13,1,1,3 (1),3 (1),2 (0),0 (0),4 (3),3 (2),11 (3),14 (10)
86,2023-05-13 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183812/furia-vs-100-thieves-champions-tour-2023-americas-league-w7,1,2,3,Haven,52:58,FURIA,11,100 Thieves,13,0,2,5 (0),2 (2),0 (0),0 (0),3 (2),6 (4),16 (9),16 (7)
87,2023-05-13 18:30:00,Patch 6.08,BO3,https://www.vlr.gg/183813/evil-geniuses-vs-mibr-champions-tour-2023-americas-league-w7,2,0,1,"Lotus
PICK",42:30,Evil Geniuses,13,MIBR,2,2,0,2 (2),3 (0),0 (0),1 (0),4 (4),6 (1),9 (7),5 (1)
88,2023-05-13 18:30:00,Patch 6.08,BO3,https://www.vlr.gg/183813/evil-geniuses-vs-mibr-champions-tour-2023-americas-league-w7,2,0,2,"Fracture
PICK",43:19,Evil Geniuses,13,MIBR,5,0,2,4 (1),3 (2),0 (0),2 (0),0 (0),5 (1),14 (12),8 (2)
89,2023-05-14 15:00:00,Patch 6.08,BO3,https://www.vlr.gg/183814/kr-esports-vs-sentinels-champions-tour-2023-americas-league-w7,0,2,1,"Lotus
PICK",1:17:09,KRÜ Esports,12,Sentinels,14,0,2,4 (0),2 (2),1 (0),1 (0),1 (1),9 (6),20 (11),14 (6)
