,Date,Patch,Format,match_url,Maps_Won_1,Maps_Won_2,Map Number,Map,Duration,Team1,RoundsWon1,Team2,RoundsWon2,PistolWin1,PistolWin2,EcoWin1,Ecowin2,SemiEcoWin1,SemiEcoWin2,SemiBuyWin1,SemiBuyWin2,BuyWin1,BuyWin2
4660,2021-07-23 12:00:00,Patch 3.01,BO3,https://www.vlr.gg/28208/big-vs-wild-multigaming-champions-tour-europe-stage-3-challengers-2-lr1,2,1,3,Split,47:30,BIG,13,WiLD MultiGaming,10,0,2,4 (0),2 (2),2 (0),0 (0),3 (3),8 (3),14 (10),13 (5)
4661,2021-07-23 12:00:00,Patch 3.01,BO3,https://www.vlr.gg/28209/bk-rog-esports-vs-cream-real-betis-champions-tour-europe-stage-3-challengers-2-lr1,1,2,1,Haven,45:36,BK ROG Esports,13,Cream Real Betis,11,2,0,2 (2),4 (1),3 (0),1 (0),5 (1),2 (0),14 (10),17 (10)
4662,2021-07-23 12:00:00,Patch 3.01,BO3,https://www.vlr.gg/28209/bk-rog-esports-vs-cream-real-betis-champions-tour-europe-stage-3-challengers-2-lr1,1,2,2,Split,37:30,BK ROG Esports,7,Cream Real Betis,13,1,1,2 (1),3 (1),3 (0),1 (0),5 (2),3 (3),10 (4),13 (9)
4663,2021-07-23 12:00:00,Patch 3.01,BO3,https://www.vlr.gg/28209/bk-rog-esports-vs-cream-real-betis-champions-tour-europe-stage-3-challengers-2-lr1,1,2,3,Bind,38:46,BK ROG Esports,4,Cream Real Betis,13,0,2,3 (0),2 (2),3 (0),1 (0),2 (1),4 (3),9 (3),10 (8)
4664,2021-07-23 15:20:00,Patch 3.01,BO3,https://www.vlr.gg/28210/vexed-gaming-vs-ninjas-in-pyjamas-champions-tour-europe-stage-3-challengers-2-lr2,0,2,1,Icebox,43:22,Vexed Gaming,9,Ninjas in Pyjamas,13,1,1,3 (1),3 (1),2 (0),1 (0),5 (3),4 (4),12 (5),14 (8)
4665,2021-07-23 15:20:00,Patch 3.01,BO3,https://www.vlr.gg/28210/vexed-gaming-vs-ninjas-in-pyjamas-champions-tour-europe-stage-3-challengers-2-lr2,0,2,2,Breeze,29:25,Vexed Gaming,5,Ninjas in Pyjamas,13,1,1,3 (1),3 (1),3 (0),1 (0),3 (2),3 (2),9 (2),11 (10)
4666,2021-07-23 15:30:00,Patch 3.01,BO3,https://www.vlr.gg/28211/team-vitality-vs-wave-esports-champions-tour-europe-stage-3-challengers-2-lr2,2,0,1,Icebox,26:33,Team Vitality,13,Wave Esports,1,2,0,2 (2),3 (0),0 (0),3 (0),3 (3),2 (0),9 (8),6 (1)
4667,2021-07-23 15:30:00,Patch 3.01,BO3,https://www.vlr.gg/28211/team-vitality-vs-wave-esports-champions-tour-europe-stage-3-challengers-2-lr2,2,0,2,Split,32:06,Team Vitality,13,Wave Esports,5,1,1,3 (1),4 (1),0 (0),1 (0),3 (3),5 (2),12 (9),8 (2)
4668,2021-07-23 15:20:00,Patch 3.01,BO3,https://www.vlr.gg/28212/team-queso-vs-big-champions-tour-europe-stage-3-challengers-2-lr2,0,2,1,Bind,48:09,Team Queso,9,BIG,13,2,0,2 (2),4 (0),2 (0),1 (0),7 (3),2 (1),11 (4),15 (12)
4669,2021-07-23 15:20:00,Patch 3.01,BO3,https://www.vlr.gg/28212/team-queso-vs-big-champions-tour-europe-stage-3-challengers-2-lr2,0,2,2,Ascent,45:08,Team Queso,11,BIG,13,1,1,3 (1),3 (1),2 (0),1 (0),5 (3),3 (1),14 (7),17 (11)
4670,2021-07-23 16:30:00,Patch 3.01,BO3,https://www.vlr.gg/28213/team-finest-vs-cream-real-betis-champions-tour-europe-stage-3-challengers-2-lr2,2,0,1,Ascent,1:10:07,Finest,17,Cream Real Betis,15,1,1,3 (1),3 (1),1 (1),1 (0),7 (4),4 (4),21 (11),24 (10)
4671,2021-07-23 16:30:00,Patch 3.01,BO3,https://www.vlr.gg/28213/team-finest-vs-cream-real-betis-champions-tour-europe-stage-3-challengers-2-lr2,2,0,2,Bind,31:24,Finest,13,Cream Real Betis,3,2,0,2 (2),4 (0),1 (0),2 (0),5 (4),1 (0),8 (7),9 (3)
4672,2021-07-24 09:00:00,Patch 3.01,BO3,https://www.vlr.gg/28214/ninjas-in-pyjamas-vs-team-vitality-champions-tour-europe-stage-3-challengers-2-lr3,1,2,1,"Breeze
PICK",1:11:47,Ninjas in Pyjamas,17,Team Vitality,15,1,1,4 (2),3 (1),2 (0),2 (0),3 (1),4 (1),23 (14),23 (13)
4673,2021-07-24 09:00:00,Patch 3.01,BO3,https://www.vlr.gg/28214/ninjas-in-pyjamas-vs-team-vitality-champions-tour-europe-stage-3-challengers-2-lr3,1,2,2,"Split
PICK",51:44,Ninjas in Pyjamas,11,Team Vitality,13,1,1,3 (1),3 (1),1 (0),2 (0),5 (3),2 (1),15 (7),17 (11)
4674,2021-07-24 09:00:00,Patch 3.01,BO3,https://www.vlr.gg/28214/ninjas-in-pyjamas-vs-team-vitality-champions-tour-europe-stage-3-challengers-2-lr3,1,2,3,Ascent,55:53,Ninjas in Pyjamas,10,Team Vitality,13,0,2,4 (0),2 (2),1 (0),2 (0),5 (3),7 (3),13 (7),12 (8)
4675,2021-07-24 09:00:00,Patch 3.01,BO3,https://www.vlr.gg/28215/big-vs-team-finest-champions-tour-europe-stage-3-challengers-2-lr3,2,1,1,Bind,51:05,BIG,13,Finest,9,1,1,3 (1),3 (1),2 (1),3 (1),3 (2),5 (3),14 (9),11 (4)
4676,2021-07-24 09:00:00,Patch 3.01,BO3,https://www.vlr.gg/28215/big-vs-team-finest-champions-tour-europe-stage-3-challengers-2-lr3,2,1,2,Icebox,47:11,BIG,9,Finest,13,2,0,2 (2),4 (0),3 (0),1 (1),5 (3),3 (2),12 (4),14 (10)
4677,2021-07-24 09:00:00,Patch 3.01,BO3,https://www.vlr.gg/28215/big-vs-team-finest-champions-tour-europe-stage-3-challengers-2-lr3,2,1,3,Ascent,31:04,BIG,13,Finest,2,1,1,3 (2),3 (1),0 (0),2 (0),4 (3),4 (0),8 (8),6 (1)
4678,2021-07-24 13:00:00,Patch 3.01,BO3,https://www.vlr.gg/28216/team-heretics-vs-team-vitality-champions-tour-europe-stage-3-challengers-2-lr4,0,2,1,"Breeze
PICK",32:54,Team Heretics,2,Team Vitality,13,0,2,3 (0),2 (2),1 (0),0 (0),4 (0),3 (3),7 (2),10 (8)
4679,2021-07-24 13:00:00,Patch 3.01,BO3,https://www.vlr.gg/28216/team-heretics-vs-team-vitality-champions-tour-europe-stage-3-challengers-2-lr4,0,2,2,"Icebox
PICK",51:34,Team Heretics,9,Team Vitality,13,1,1,3 (1),2 (1),2 (0),3 (2),8 (5),3 (1),9 (3),14 (9)
4680,2021-07-24 12:25:00,Patch 3.01,BO3,https://www.vlr.gg/28217/alliance-vs-big-champions-tour-europe-stage-3-challengers-2-lr4,2,0,1,Icebox,43:07,Alliance,13,BIG,9,2,0,2 (2),3 (0),2 (0),2 (0),5 (2),4 (2),13 (9),13 (7)
4681,2021-07-24 12:25:00,Patch 3.01,BO3,https://www.vlr.gg/28217/alliance-vs-big-champions-tour-europe-stage-3-challengers-2-lr4,2,0,2,Ascent,41:19,Alliance,13,BIG,9,1,1,3 (1),3 (1),2 (2),2 (0),3 (2),4 (3),14 (8),13 (5)
4682,2021-07-27 08:00:00,Patch 3.01,BO3,https://www.vlr.gg/28920/bbl-esports-vs-besiktas-esports-champions-tour-turkey-stage-3-challengers-2-ubqf,0,2,1,Bind,40:36,BBL Esports,7,Beşiktaş Esports,13,0,2,3 (0),2 (2),2 (0),0 (0),4 (1),4 (3),11 (6),14 (8)
4683,2021-07-27 08:00:00,Patch 3.01,BO3,https://www.vlr.gg/28920/bbl-esports-vs-besiktas-esports-champions-tour-turkey-stage-3-challengers-2-ubqf,0,2,2,Haven,41:12,BBL Esports,6,Beşiktaş Esports,13,1,1,3 (1),3 (1),1 (0),0 (0),5 (2),3 (2),10 (3),13 (10)
4684,2021-07-27 08:00:00,Patch 3.01,BO3,https://www.vlr.gg/28921/fire-flux-esports-vs-digital-athletics-champions-tour-turkey-stage-3-challengers-2-ubqf,1,2,1,Split,41:16,Fire Flux Esports,13,Digital Athletics,7,2,0,2 (2),4 (0),0 (0),3 (0),6 (3),2 (0),12 (8),11 (7)
4685,2021-07-27 08:00:00,Patch 3.01,BO3,https://www.vlr.gg/28921/fire-flux-esports-vs-digital-athletics-champions-tour-turkey-stage-3-challengers-2-ubqf,1,2,2,Bind,49:35,Fire Flux Esports,11,Digital Athletics,13,1,1,3 (1),3 (1),3 (1),2 (0),5 (3),3 (1),13 (6),16 (11)
4686,2021-07-27 08:00:00,Patch 3.01,BO3,https://www.vlr.gg/28921/fire-flux-esports-vs-digital-athletics-champions-tour-turkey-stage-3-challengers-2-ubqf,1,2,3,Icebox,38:47,Fire Flux Esports,7,Digital Athletics,13,1,1,2 (1),2 (1),4 (1),2 (1),4 (2),3 (2),10 (3),13 (9)
4687,2021-07-27 11:45:00,Patch 3.01,BO3,https://www.vlr.gg/28922/otherside-vs-rare-esports-champions-tour-turkey-stage-3-challengers-2-ubqf,1,2,1,Bind,40:59,OtherSide,13,RARE Esports,8,0,2,3 (0),3 (2),1 (0),2 (0),3 (3),8 (3),14 (10),8 (3)
4688,2021-07-27 11:45:00,Patch 3.01,BO3,https://www.vlr.gg/28922/otherside-vs-rare-esports-champions-tour-turkey-stage-3-challengers-2-ubqf,1,2,2,Breeze,32:20,OtherSide,5,RARE Esports,13,0,2,3 (0),2 (2),2 (0),1 (1),6 (3),3 (2),7 (2),12 (8)
4689,2021-07-27 11:45:00,Patch 3.01,BO3,https://www.vlr.gg/28922/otherside-vs-rare-esports-champions-tour-turkey-stage-3-challengers-2-ubqf,1,2,3,Split,45:50,OtherSide,11,RARE Esports,13,0,2,4 (0),2 (2),0 (0),2 (0),2 (1),5 (3),18 (10),15 (8)
4690,2021-07-27 10:30:00,Patch 3.01,BO3,https://www.vlr.gg/28923/futbolist-vs-thunderbolts-gaming-champions-tour-turkey-stage-3-challengers-2-ubqf,0,2,1,"Split
PICK",44:03,FUT Esports,9,Thunderbolts Gaming,13,1,1,3 (1),4 (1),1 (0),2 (2),9 (5),2 (0),9 (3),14 (10)
4691,2021-07-27 10:30:00,Patch 3.01,BO3,https://www.vlr.gg/28923/futbolist-vs-thunderbolts-gaming-champions-tour-turkey-stage-3-challengers-2-ubqf,0,2,2,"Icebox
PICK",47:01,FUT Esports,11,Thunderbolts Gaming,13,0,2,3 (0),3 (2),1 (0),2 (1),4 (2),6 (4),16 (9),13 (6)
4692,2021-07-28 11:00:00,Patch 3.01,BO3,https://www.vlr.gg/28924/besiktas-esports-vs-digital-athletics-champions-tour-turkey-stage-3-challengers-2-ubsf,1,2,1,Icebox,44:46,Beşiktaş Esports,10,Digital Athletics,13,1,1,3 (1),3 (1),0 (0),1 (0),5 (3),3 (2),15 (6),16 (10)
4693,2021-07-28 11:00:00,Patch 3.01,BO3,https://www.vlr.gg/28924/besiktas-esports-vs-digital-athletics-champions-tour-turkey-stage-3-challengers-2-ubsf,1,2,2,Bind,54:02,Beşiktaş Esports,14,Digital Athletics,12,1,1,3 (1),3 (1),3 (0),2 (0),2 (2),7 (4),18 (11),14 (7)
4694,2021-07-28 11:00:00,Patch 3.01,BO3,https://www.vlr.gg/28924/besiktas-esports-vs-digital-athletics-champions-tour-turkey-stage-3-challengers-2-ubsf,1,2,3,Split,28:01,Beşiktaş Esports,4,Digital Athletics,13,0,2,4 (0),2 (2),2 (0),0 (0),2 (0),4 (2),9 (4),11 (9)
4695,2021-07-28 11:00:00,Patch 3.01,BO3,https://www.vlr.gg/28925/rare-esports-vs-thunderbolts-gaming-champions-tour-turkey-stage-3-challengers-2-ubsf,1,2,1,"Icebox
PICK",42:02,RARE Esports,13,Thunderbolts Gaming,8,1,1,2 (1),4 (1),1 (0),2 (0),4 (3),3 (0),14 (9),12 (7)
4696,2021-07-28 11:00:00,Patch 3.01,BO3,https://www.vlr.gg/28925/rare-esports-vs-thunderbolts-gaming-champions-tour-turkey-stage-3-challengers-2-ubsf,1,2,2,"Bind
PICK",55:55,RARE Esports,12,Thunderbolts Gaming,14,1,1,3 (1),3 (1),3 (1),1 (1),3 (2),5 (2),17 (8),17 (10)
4697,2021-07-28 11:00:00,Patch 3.01,BO3,https://www.vlr.gg/28925/rare-esports-vs-thunderbolts-gaming-champions-tour-turkey-stage-3-challengers-2-ubsf,1,2,3,Ascent,39:55,RARE Esports,7,Thunderbolts Gaming,13,0,2,4 (0),2 (2),2 (0),1 (0),4 (1),5 (3),10 (6),12 (8)
4698,2021-07-29 11:00:00,Patch 3.01,BO3,https://www.vlr.gg/28926/digital-athletics-vs-thunderbolts-gaming-champions-tour-turkey-stage-3-challengers-2-ubf,2,0,1,"Bind
PICK",55:13,Digital Athletics,13,Thunderbolts Gaming,11,1,1,4 (1),3 (2),1 (0),3 (0),4 (2),2 (1),15 (10),16 (8)
4699,2021-07-29 11:00:00,Patch 3.01,BO3,https://www.vlr.gg/28926/digital-athletics-vs-thunderbolts-gaming-champions-tour-turkey-stage-3-challengers-2-ubf,2,0,2,"Icebox
PICK",47:10,Digital Athletics,13,Thunderbolts Gaming,10,0,2,4 (1),3 (3),2 (0),0 (0),2 (2),5 (2),15 (10),15 (5)
4700,2021-07-31 11:00:00,Patch 3.01,BO5,https://www.vlr.gg/28927/digital-athletics-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-2-gf,1,3,1,"Split
PICK",48:20,Digital Athletics,14,Fire Flux Esports,12,1,1,4 (1),3 (1),2 (0),3 (0),4 (2),3 (2),16 (11),17 (9)
4701,2021-07-31 11:00:00,Patch 3.01,BO5,https://www.vlr.gg/28927/digital-athletics-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-2-gf,1,3,2,"Icebox
PICK",29:57,Digital Athletics,4,Fire Flux Esports,13,0,2,3 (0),2 (2),2 (0),0 (0),5 (2),4 (3),7 (2),11 (8)
4702,2021-07-31 11:00:00,Patch 3.01,BO5,https://www.vlr.gg/28927/digital-athletics-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-2-gf,1,3,3,"Breeze
PICK",42:28,Digital Athletics,9,Fire Flux Esports,13,1,1,3 (1),2 (1),0 (0),3 (0),6 (2),6 (3),13 (6),11 (9)
4703,2021-07-31 11:00:00,Patch 3.01,BO5,https://www.vlr.gg/28927/digital-athletics-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-2-gf,1,3,4,"Haven
PICK",46:54,Digital Athletics,11,Fire Flux Esports,13,1,1,3 (1),4 (1),2 (0),1 (0),5 (1),4 (2),14 (9),15 (10)
4704,2021-07-27 13:00:00,Patch 3.01,BO3,https://www.vlr.gg/28928/bbl-esports-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-2-lr1,1,2,1,"Breeze
PICK",46:09,BBL Esports,10,Fire Flux Esports,13,2,0,2 (2),3 (0),3 (1),2 (0),5 (3),3 (2),13 (4),15 (11)
4705,2021-07-27 13:00:00,Patch 3.01,BO3,https://www.vlr.gg/28928/bbl-esports-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-2-lr1,1,2,2,"Bind
PICK",57:50,BBL Esports,15,Fire Flux Esports,13,1,1,3 (1),3 (1),2 (0),3 (0),4 (2),4 (3),19 (12),18 (9)
4706,2021-07-27 13:00:00,Patch 3.01,BO3,https://www.vlr.gg/28928/bbl-esports-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-2-lr1,1,2,3,Ascent,40:39,BBL Esports,7,Fire Flux Esports,13,1,1,3 (1),3 (1),3 (0),1 (0),2 (1),3 (2),12 (5),13 (10)
4707,2021-07-27 15:05:00,Patch 3.01,BO3,https://www.vlr.gg/28929/otherside-vs-futbolist-champions-tour-turkey-stage-3-challengers-2-lr1,1,2,1,Haven,47:35,OtherSide,10,FUT Esports,13,2,0,2 (2),4 (1),2 (1),0 (0),6 (2),3 (2),13 (5),16 (10)
4708,2021-07-27 15:05:00,Patch 3.01,BO3,https://www.vlr.gg/28929/otherside-vs-futbolist-champions-tour-turkey-stage-3-challengers-2-lr1,1,2,2,,,,,,,,,,,,,,,,
4709,2021-07-27 15:05:00,Patch 3.01,BO3,https://www.vlr.gg/28929/otherside-vs-futbolist-champions-tour-turkey-stage-3-challengers-2-lr1,1,2,3,,,,,,,,,,,,,,,,
4710,2021-07-28 14:45:00,Patch 3.01,BO3,https://www.vlr.gg/28930/rare-esports-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-2-lr2,0,2,1,Ascent,47:58,RARE Esports,11,Fire Flux Esports,13,1,1,3 (1),3 (1),0 (0),2 (1),10 (3),3 (2),11 (7),16 (9)
4711,2021-07-28 14:45:00,Patch 3.01,BO3,https://www.vlr.gg/28930/rare-esports-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-2-lr2,0,2,2,Breeze,24:55,RARE Esports,2,Fire Flux Esports,13,0,2,3 (0),2 (2),3 (0),0 (0),4 (1),3 (3),5 (1),10 (8)
4712,2021-07-28 14:50:00,Patch 3.01,BO3,https://www.vlr.gg/28931/besiktas-esports-vs-futbolist-champions-tour-turkey-stage-3-challengers-2-lr2,2,1,1,Haven,52:56,Beşiktaş Esports,13,FUT Esports,11,2,0,2 (2),4 (0),2 (0),2 (0),5 (2),2 (1),15 (9),16 (10)
4713,2021-07-28 14:50:00,Patch 3.01,BO3,https://www.vlr.gg/28931/besiktas-esports-vs-futbolist-champions-tour-turkey-stage-3-challengers-2-lr2,2,1,2,Split,1:24:56,Beşiktaş Esports,17,FUT Esports,17,1,1,5 (1),5 (3),1 (0),3 (0),10 (5),4 (3),20 (11),24 (13)
4714,2021-07-28 14:50:00,Patch 3.01,BO3,https://www.vlr.gg/28931/besiktas-esports-vs-futbolist-champions-tour-turkey-stage-3-challengers-2-lr2,2,1,3,Ascent,56:54,Beşiktaş Esports,15,FUT Esports,13,1,1,3 (1),3 (1),2 (0),1 (0),6 (3),4 (2),17 (11),20 (10)
4715,2021-07-29 13:35:00,Patch 3.01,BO3,https://www.vlr.gg/28932/fire-flux-esports-vs-besiktas-esports-champions-tour-turkey-stage-3-challengers-2-lr3,2,0,1,"Ascent
PICK",32:37,Fire Flux Esports,13,Beşiktaş Esports,4,0,2,4 (0),2 (2),0 (0),4 (0),1 (1),5 (2),12 (12),6 (0)
4716,2021-07-29 13:35:00,Patch 3.01,BO3,https://www.vlr.gg/28932/fire-flux-esports-vs-besiktas-esports-champions-tour-turkey-stage-3-challengers-2-lr3,2,0,2,"Bind
PICK",50:23,Fire Flux Esports,13,Beşiktaş Esports,11,0,2,4 (2),3 (2),0 (0),1 (1),6 (3),6 (0),14 (8),14 (8)
4717,2021-07-30 11:00:00,Patch 3.01,BO5,https://www.vlr.gg/28933/thunderbolts-gaming-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-2-lbf,1,3,1,Split,40:49,Thunderbolts Gaming,7,Fire Flux Esports,13,1,1,5 (1),3 (2),2 (1),1 (0),5 (1),3 (1),8 (4),13 (10)
4718,2021-07-30 11:00:00,Patch 3.01,BO5,https://www.vlr.gg/28933/thunderbolts-gaming-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-2-lbf,1,3,2,Icebox,38:52,Thunderbolts Gaming,13,Fire Flux Esports,5,2,0,3 (2),3 (0),0 (0),2 (0),4 (3),5 (1),11 (8),8 (4)
4719,2021-07-30 11:00:00,Patch 3.01,BO5,https://www.vlr.gg/28933/thunderbolts-gaming-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-2-lbf,1,3,3,Ascent,43:29,Thunderbolts Gaming,8,Fire Flux Esports,13,0,2,3 (0),2 (2),4 (1),3 (1),2 (0),5 (2),12 (7),11 (8)
4720,2021-07-30 11:00:00,Patch 3.01,BO5,https://www.vlr.gg/28933/thunderbolts-gaming-vs-fire-flux-esports-champions-tour-turkey-stage-3-challengers-2-lbf,1,3,4,Bind,41:58,Thunderbolts Gaming,8,Fire Flux Esports,13,2,0,2 (2),4 (0),3 (0),1 (1),6 (2),1 (0),10 (4),15 (12)
4721,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28573/unity-esports-vs-kafalar-esports-champions-tour-turkey-stage-3-challengers-2-uro16,2,1,1,Bind,40:09,Unity Esports,9,Kafalar eSports,13,1,1,4 (1),3 (1),1 (1),0 (0),5 (3),3 (1),12 (4),16 (11)
4722,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28573/unity-esports-vs-kafalar-esports-champions-tour-turkey-stage-3-challengers-2-uro16,2,1,2,Haven,45:02,Unity Esports,13,Kafalar eSports,9,2,0,2 (2),4 (0),1 (0),0 (0),6 (3),5 (1),13 (8),13 (8)
4723,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28573/unity-esports-vs-kafalar-esports-champions-tour-turkey-stage-3-challengers-2-uro16,2,1,3,Ascent,43:00,Unity Esports,13,Kafalar eSports,6,1,1,3 (1),2 (1),0 (0),3 (0),3 (3),5 (2),13 (9),9 (3)
4724,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28574/rare-esports-vs-unknownpros-champions-tour-turkey-stage-3-challengers-2-uro16,2,0,1,Ascent,32:27,RARE Esports,13,Unknownpros,6,2,0,2 (2),3 (0),2 (0),3 (1),3 (2),5 (3),12 (9),8 (2)
4725,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28574/rare-esports-vs-unknownpros-champions-tour-turkey-stage-3-challengers-2-uro16,2,0,2,Icebox,34:15,RARE Esports,13,Unknownpros,7,0,2,4 (0),2 (2),0 (0),0 (0),0 (0),10 (4),16 (13),8 (1)
4726,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28575/regnum-carya-esports-vs-outrage-champions-tour-turkey-stage-3-challengers-2-uro16,1,2,1,Breeze,44:27,Regnum Carya Esports,11,OutRage,13,1,1,3 (2),4 (1),2 (0),2 (0),5 (4),3 (0),14 (5),15 (12)
4727,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28575/regnum-carya-esports-vs-outrage-champions-tour-turkey-stage-3-challengers-2-uro16,1,2,2,Haven,44:44,Regnum Carya Esports,13,OutRage,9,1,1,3 (1),4 (1),2 (1),1 (0),5 (2),6 (3),12 (9),11 (5)
4728,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28575/regnum-carya-esports-vs-outrage-champions-tour-turkey-stage-3-challengers-2-uro16,1,2,3,Split,37:53,Regnum Carya Esports,6,OutRage,13,0,2,4 (1),2 (2),1 (0),1 (0),6 (3),3 (1),8 (2),13 (10)
4729,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28576/team-aurora-vs-surreal-esports-champions-tour-turkey-stage-3-challengers-2-uro16,2,0,1,Ascent,41:31,Team Aurora,13,Surreal Esports,11,1,1,3 (1),6 (1),2 (0),0 (0),3 (3),4 (2),16 (9),14 (8)
4730,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28576/team-aurora-vs-surreal-esports-champions-tour-turkey-stage-3-challengers-2-uro16,2,0,2,Split,32:10,Team Aurora,13,Surreal Esports,6,2,0,3 (2),5 (0),0 (0),1 (0),3 (1),5 (2),13 (10),8 (4)
4731,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28577/galakticos-vs-digital-athletics-champions-tour-turkey-stage-3-challengers-2-uro16,1,2,1,Icebox,41:20,Galakticos,13,Digital Athletics,9,1,1,3 (2),3 (1),2 (0),1 (1),3 (1),5 (0),14 (10),13 (7)
4732,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28577/galakticos-vs-digital-athletics-champions-tour-turkey-stage-3-challengers-2-uro16,1,2,2,Split,1:03:58,Galakticos,15,Digital Athletics,17,1,1,3 (1),3 (1),2 (0),2 (1),4 (3),6 (4),23 (11),21 (11)
4733,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28577/galakticos-vs-digital-athletics-champions-tour-turkey-stage-3-challengers-2-uro16,1,2,3,Haven,33:06,Galakticos,6,Digital Athletics,13,0,2,4 (0),3 (2),1 (1),2 (1),5 (2),5 (4),9 (3),9 (6)
4734,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28578/stanbul-wildcats-vs-gringo-team-champions-tour-turkey-stage-3-challengers-2-uro16,2,0,1,Bind,39:31,İstanbul Wildcats,13,Gringo Team,6,1,1,3 (1),4 (1),0 (0),1 (0),2 (1),8 (3),14 (11),6 (2)
4735,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28578/stanbul-wildcats-vs-gringo-team-champions-tour-turkey-stage-3-challengers-2-uro16,2,0,2,Breeze,44:46,İstanbul Wildcats,13,Gringo Team,9,1,1,3 (1),3 (1),1 (0),2 (0),6 (5),6 (1),12 (7),11 (7)
4736,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28579/thunderbolts-gaming-vs-foxngame-esports-champions-tour-turkey-stage-3-challengers-2-uro16,2,0,1,Icebox,37:36,Thunderbolts Gaming,13,FOXNGAME Esports,6,1,1,3 (1),3 (1),1 (1),2 (0),1 (1),3 (2),14 (10),11 (3)
4737,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28579/thunderbolts-gaming-vs-foxngame-esports-champions-tour-turkey-stage-3-challengers-2-uro16,2,0,2,Split,48:55,Thunderbolts Gaming,13,FOXNGAME Esports,11,1,1,4 (1),3 (1),1 (0),1 (0),3 (2),4 (2),16 (10),16 (8)
4738,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28580/zero-zone-vs-besiktas-esports-champions-tour-turkey-stage-3-challengers-2-uro16,1,2,1,Bind,44:58,Zero Zone,13,Beşiktaş Esports,9,1,1,2 (1),3 (1),1 (0),2 (0),6 (2),5 (4),13 (10),12 (4)
4739,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28580/zero-zone-vs-besiktas-esports-champions-tour-turkey-stage-3-challengers-2-uro16,1,2,2,Haven,36:23,Zero Zone,5,Beşiktaş Esports,13,0,2,4 (0),2 (2),3 (1),0 (0),4 (2),6 (4),7 (2),10 (7)
4740,2021-07-22 13:00:00,Patch 3.0,BO3,https://www.vlr.gg/28580/zero-zone-vs-besiktas-esports-champions-tour-turkey-stage-3-challengers-2-uro16,1,2,3,Split,1:01:53,Zero Zone,14,Beşiktaş Esports,16,1,1,3 (1),2 (1),1 (0),2 (0),4 (2),10 (6),22 (11),16 (9)
4741,2021-07-23 11:00:00,Patch 3.0,BO3,https://www.vlr.gg/28581/unity-esports-vs-rare-esports-champions-tour-turkey-stage-3-challengers-2-uqf,0,2,1,Bind,36:25,Unity Esports,7,RARE Esports,13,2,0,3 (2),3 (1),1 (0),1 (0),9 (2),2 (2),7 (3),14 (10)
4742,2021-07-23 11:00:00,Patch 3.0,BO3,https://www.vlr.gg/28581/unity-esports-vs-rare-esports-champions-tour-turkey-stage-3-challengers-2-uqf,0,2,2,Breeze,30:36,Unity Esports,6,RARE Esports,13,0,2,3 (0),2 (2),2 (1),3 (2),5 (3),3 (2),9 (2),11 (7)
4743,2021-07-23 11:00:00,Patch 3.0,BO3,https://www.vlr.gg/28582/outrage-vs-team-aurora-champions-tour-turkey-stage-3-challengers-2-uqf,0,2,1,Ascent,30:53,OutRage,2,Team Aurora,13,0,2,3 (0),2 (2),2 (0),0 (0),4 (0),4 (4),6 (2),9 (7)
