,Date,Patch,Format,match_url,Maps_Won_1,Maps_Won_2,Map Number,Map,Duration,Team1,RoundsWon1,Team2,RoundsWon2,PistolWin1,PistolWin2,EcoWin1,Ecowin2,SemiEcoWin1,SemiEcoWin2,SemiBuyWin1,SemiBuyWin2,BuyWin1,BuyWin2
1779,2022-09-30 18:00:00,Patch 5.06,BO3,https://www.vlr.gg/147622/a-culpa-e-das-estrelas-vs-independence-esports-game-changers-brazil-series-2-ro16,2,0,2,Haven,22:29,a culpa e das estrelas,13,Independence eSports,0,2,0,2 (2),3 (0),0 (0),3 (0),2 (2),3 (0),9 (9),4 (0)
1780,2022-09-30 18:00:00,Patch 5.06,BO3,https://www.vlr.gg/147623/gamelanders-purple-vs-ningu-m-contrata-game-changers-brazil-series-2-ro16,2,0,1,Ascent,24:21,Gamelanders Purple,13,Ninguém Contrata,1,1,1,3 (2),3 (1),0 (0),0 (0),1 (1),6 (0),10 (10),5 (0)
1781,2022-09-30 18:00:00,Patch 5.06,BO3,https://www.vlr.gg/147623/gamelanders-purple-vs-ningu-m-contrata-game-changers-brazil-series-2-ro16,2,0,2,Haven,29:22,Gamelanders Purple,13,Ninguém Contrata,4,2,0,3 (2),3 (0),1 (1),4 (0),3 (2),2 (2),10 (8),8 (2)
1782,2022-09-30 18:00:00,Patch 5.06,BO3,https://www.vlr.gg/147624/b4-angels-vs-athlantis-aliance-game-changers-brazil-series-2-ro16,2,0,1,Fracture,37:06,Before,13,Athlantis Aliance,7,2,0,2 (2),4 (0),0 (0),3 (0),5 (4),2 (1),13 (7),11 (6)
1783,2022-09-30 18:00:00,Patch 5.06,BO3,https://www.vlr.gg/147624/b4-angels-vs-athlantis-aliance-game-changers-brazil-series-2-ro16,2,0,2,Ascent,28:37,Before,13,Athlantis Aliance,2,2,0,2 (2),3 (0),0 (0),3 (0),5 (5),2 (0),8 (6),7 (2)
1784,2022-09-30 18:00:00,Patch 5.06,BO3,https://www.vlr.gg/147625/oddik-bright-vs-portuguesa-red-game-changers-brazil-series-2-ro16,2,0,1,Breeze,28:16,ODDIK Bright,13,LUSA Red,3,1,1,3 (1),2 (1),0 (0),4 (0),2 (2),5 (2),11 (10),5 (0)
1785,2022-09-30 18:00:00,Patch 5.06,BO3,https://www.vlr.gg/147625/oddik-bright-vs-portuguesa-red-game-changers-brazil-series-2-ro16,2,0,2,Icebox,45:03,ODDIK Bright,13,LUSA Red,8,1,1,3 (1),3 (1),2 (0),2 (1),2 (2),5 (3),14 (10),11 (3)
1786,2022-09-30 18:00:00,Patch 5.06,BO3,https://www.vlr.gg/147626/black-dragons-female-vs-kappa-e-vara-game-changers-brazil-series-2-ro16,2,0,1,Fracture,39:25,Black Dragons Female,13,Kappa e Vara,5,1,1,3 (1),3 (1),0 (0),2 (0),2 (2),4 (2),13 (10),9 (2)
1787,2022-09-30 18:00:00,Patch 5.06,BO3,https://www.vlr.gg/147626/black-dragons-female-vs-kappa-e-vara-game-changers-brazil-series-2-ro16,2,0,2,Ascent,37:09,Black Dragons Female,13,Kappa e Vara,5,0,2,4 (1),4 (2),1 (0),2 (0),0 (0),5 (1),13 (12),7 (2)
1788,2022-09-30 20:00:00,Patch 5.06,BO3,https://www.vlr.gg/147627/team-liquid-brazil-vs-mibr-female-game-changers-brazil-series-2-qf,2,0,1,Ascent,48:11,Team Liquid Brazil,13,MIBR Female,9,1,1,3 (1),3 (1),2 (0),3 (0),3 (2),2 (1),14 (10),14 (7)
1789,2022-09-30 20:00:00,Patch 5.06,BO3,https://www.vlr.gg/147627/team-liquid-brazil-vs-mibr-female-game-changers-brazil-series-2-qf,2,0,2,Icebox,43:02,Team Liquid Brazil,13,MIBR Female,7,0,2,4 (1),3 (2),1 (1),1 (0),2 (1),6 (4),13 (10),10 (1)
1790,2022-09-30 20:05:00,Patch 5.06,BO3,https://www.vlr.gg/147628/tbk-esports-female-vs-a-culpa-e-das-estrelas-game-changers-brazil-series-2-qf,0,2,1,Breeze,26:44,TBK Esports GC,2,a culpa e das estrelas,13,1,1,3 (1),3 (1),1 (0),0 (0),4 (1),2 (2),7 (0),10 (10)
1791,2022-09-30 20:05:00,Patch 5.06,BO3,https://www.vlr.gg/147628/tbk-esports-female-vs-a-culpa-e-das-estrelas-game-changers-brazil-series-2-qf,0,2,2,Icebox,37:06,TBK Esports GC,5,a culpa e das estrelas,13,1,1,4 (1),3 (2),4 (0),0 (0),1 (0),2 (1),9 (4),13 (10)
1792,2022-09-30 19:50:00,Patch 5.06,BO3,https://www.vlr.gg/147629/gamelanders-purple-vs-b4-angels-game-changers-brazil-series-2-qf,0,2,1,Bind,35:05,Gamelanders Purple,4,Before,13,1,1,3 (1),3 (1),3 (0),0 (0),4 (1),2 (2),7 (2),12 (10)
1793,2022-09-30 19:50:00,Patch 5.06,BO3,https://www.vlr.gg/147629/gamelanders-purple-vs-b4-angels-game-changers-brazil-series-2-qf,0,2,2,Haven,45:08,Gamelanders Purple,9,Before,13,2,0,2 (2),4 (0),2 (0),1 (0),6 (2),2 (2),12 (5),15 (11)
1794,2022-09-30 20:05:00,Patch 5.06,BO3,https://www.vlr.gg/147630/oddik-bright-vs-black-dragons-female-game-changers-brazil-series-2-qf,2,0,1,Icebox,46:38,ODDIK Bright,13,Black Dragons Female,8,2,0,2 (2),4 (1),4 (1),2 (1),4 (2),1 (0),11 (8),14 (6)
1795,2022-09-30 20:05:00,Patch 5.06,BO3,https://www.vlr.gg/147630/oddik-bright-vs-black-dragons-female-game-changers-brazil-series-2-qf,2,0,2,Bind,1:10:05,ODDIK Bright,15,Black Dragons Female,13,1,1,3 (1),3 (1),0 (0),3 (0),4 (1),3 (2),21 (13),19 (10)
1796,2022-10-01 12:00:00,Patch 5.06,BO3,https://www.vlr.gg/147631/team-liquid-brazil-vs-a-culpa-e-das-estrelas-game-changers-brazil-series-2-sf,2,0,1,"Fracture
PICK",46:22,Team Liquid Brazil,13,a culpa e das estrelas,10,2,0,2 (2),4 (0),2 (0),1 (0),4 (2),3 (0),15 (9),15 (10)
1797,2022-10-01 12:00:00,Patch 5.06,BO3,https://www.vlr.gg/147631/team-liquid-brazil-vs-a-culpa-e-das-estrelas-game-changers-brazil-series-2-sf,2,0,2,"Icebox
PICK",30:35,Team Liquid Brazil,13,a culpa e das estrelas,3,2,0,2 (2),4 (0),0 (0),1 (0),5 (3),5 (2),9 (8),6 (1)
1798,2022-10-01 14:00:00,Patch 5.06,BO3,https://www.vlr.gg/147632/b4-angels-vs-oddik-bright-game-changers-brazil-series-2-sf,1,2,1,"Fracture
PICK",51:24,Before,10,ODDIK Bright,13,1,1,3 (1),3 (1),1 (0),1 (0),5 (2),6 (4),14 (7),13 (8)
1799,2022-10-01 14:00:00,Patch 5.06,BO3,https://www.vlr.gg/147632/b4-angels-vs-oddik-bright-game-changers-brazil-series-2-sf,1,2,2,"Bind
PICK",48:38,Before,13,ODDIK Bright,9,2,0,3 (2),4 (0),3 (1),2 (0),4 (2),2 (1),12 (8),14 (8)
1800,2022-10-01 14:00:00,Patch 5.06,BO3,https://www.vlr.gg/147632/b4-angels-vs-oddik-bright-game-changers-brazil-series-2-sf,1,2,3,Icebox,47:00,Before,10,ODDIK Bright,13,2,0,3 (2),4 (0),1 (0),2 (1),7 (2),0 (0),12 (6),17 (12)
1801,2022-10-03 17:10:00,Patch 5.06,BO5,https://www.vlr.gg/147633/team-liquid-brazil-vs-oddik-bright-game-changers-brazil-series-2-gf,3,1,1,"Icebox
PICK",31:18,Team Liquid Brazil,13,ODDIK Bright,4,2,0,2 (2),4 (1),1 (1),4 (0),4 (3),1 (0),10 (7),8 (3)
1802,2022-10-03 17:10:00,Patch 5.06,BO5,https://www.vlr.gg/147633/team-liquid-brazil-vs-oddik-bright-game-changers-brazil-series-2-gf,3,1,2,"Breeze
PICK",42:55,Team Liquid Brazil,10,ODDIK Bright,13,2,0,2 (2),4 (1),5 (1),0 (0),5 (2),4 (1),11 (5),15 (11)
1803,2022-10-03 17:10:00,Patch 5.06,BO5,https://www.vlr.gg/147633/team-liquid-brazil-vs-oddik-bright-game-changers-brazil-series-2-gf,3,1,3,"Fracture
PICK",52:10,Team Liquid Brazil,13,ODDIK Bright,10,1,1,4 (1),3 (1),2 (0),3 (1),4 (2),3 (1),13 (10),14 (7)
1804,2022-10-03 17:10:00,Patch 5.06,BO5,https://www.vlr.gg/147633/team-liquid-brazil-vs-oddik-bright-game-changers-brazil-series-2-gf,3,1,4,"Haven
PICK",29:07,Team Liquid Brazil,13,ODDIK Bright,4,1,1,3 (1),4 (1),0 (0),3 (0),2 (2),2 (1),12 (10),8 (2)
1805,2022-08-26 18:10:00,Patch 5.03,BO3,https://www.vlr.gg/132115/city-boys-vs-cloud9-white-boomtv-proving-grounds-unleashed-playoffs-uro16,2,1,1,Haven,44:53,City Boys,13,Cloud9 White,5,1,1,3 (1),2 (1),0 (0),5 (2),3 (2),4 (1),12 (10),7 (1)
1806,2022-08-26 18:10:00,Patch 5.03,BO3,https://www.vlr.gg/132115/city-boys-vs-cloud9-white-boomtv-proving-grounds-unleashed-playoffs-uro16,2,1,2,Ascent,34:55,City Boys,4,Cloud9 White,13,0,2,4 (0),2 (2),3 (0),0 (0),2 (0),5 (4),8 (4),10 (7)
1807,2022-08-26 18:10:00,Patch 5.03,BO3,https://www.vlr.gg/132115/city-boys-vs-cloud9-white-boomtv-proving-grounds-unleashed-playoffs-uro16,2,1,3,Fracture,41:16,City Boys,13,Cloud9 White,6,1,1,3 (1),3 (1),0 (0),2 (0),2 (1),6 (1),14 (11),8 (4)
1808,2022-08-26 18:00:00,Patch 5.03,BO3,https://www.vlr.gg/132116/knights-academy-vs-northern-forces-boomtv-proving-grounds-unleashed-playoffs-uro16,2,1,1,Icebox,48:13,Knights Academy,11,Northern Forces,13,0,2,4 (0),2 (2),1 (0),1 (0),3 (1),6 (3),16 (10),15 (8)
1809,2022-08-26 18:00:00,Patch 5.03,BO3,https://www.vlr.gg/132116/knights-academy-vs-northern-forces-boomtv-proving-grounds-unleashed-playoffs-uro16,2,1,2,Haven,44:28,Knights Academy,13,Northern Forces,10,2,0,4 (2),3 (1),2 (1),0 (0),6 (1),5 (3),11 (9),15 (6)
1810,2022-08-26 18:00:00,Patch 5.03,BO3,https://www.vlr.gg/132116/knights-academy-vs-northern-forces-boomtv-proving-grounds-unleashed-playoffs-uro16,2,1,3,Ascent,25:41,Knights Academy,13,Northern Forces,3,2,0,2 (2),4 (0),1 (0),1 (0),4 (3),3 (1),9 (8),8 (2)
1811,2022-08-26 18:25:00,Patch 5.03,BO3,https://www.vlr.gg/132117/lenny-time-vs-roys-kitten-shelter-boomtv-proving-grounds-unleashed-playoffs-uro16,1,2,1,Fracture,36:30,Lenny Time,13,Kitten Shelter,7,0,2,3 (0),2 (2),1 (0),3 (0),2 (2),6 (3),14 (11),9 (2)
1812,2022-08-26 18:25:00,Patch 5.03,BO3,https://www.vlr.gg/132117/lenny-time-vs-roys-kitten-shelter-boomtv-proving-grounds-unleashed-playoffs-uro16,1,2,2,Breeze,44:13,Lenny Time,9,Kitten Shelter,13,1,1,2 (1),3 (1),2 (0),1 (0),9 (4),3 (3),9 (4),15 (9)
1813,2022-08-26 18:25:00,Patch 5.03,BO3,https://www.vlr.gg/132117/lenny-time-vs-roys-kitten-shelter-boomtv-proving-grounds-unleashed-playoffs-uro16,1,2,3,Bind,45:23,Lenny Time,9,Kitten Shelter,13,1,1,3 (1),3 (1),2 (0),0 (0),6 (2),5 (2),11 (6),14 (10)
1814,2022-08-26 18:15:00,Patch 5.03,BO3,https://www.vlr.gg/132119/teal-seam-vs-the-ganaccis-boomtv-proving-grounds-unleashed-playoffs-uro16,2,1,1,Bind,46:20,Teal Seam,13,The Ganaccis,11,1,1,3 (1),4 (1),1 (0),1 (0),4 (2),6 (3),16 (10),13 (7)
1815,2022-08-26 18:15:00,Patch 5.03,BO3,https://www.vlr.gg/132119/teal-seam-vs-the-ganaccis-boomtv-proving-grounds-unleashed-playoffs-uro16,2,1,2,Breeze,44:05,Teal Seam,9,The Ganaccis,13,0,2,3 (0),2 (2),1 (0),1 (0),4 (3),7 (4),14 (6),12 (7)
1816,2022-08-26 18:15:00,Patch 5.03,BO3,https://www.vlr.gg/132119/teal-seam-vs-the-ganaccis-boomtv-proving-grounds-unleashed-playoffs-uro16,2,1,3,Haven,38:53,Teal Seam,13,The Ganaccis,7,2,0,2 (2),4 (0),3 (0),2 (0),4 (3),1 (0),11 (8),13 (7)
1817,2022-08-26 18:20:00,Patch 5.03,BO3,https://www.vlr.gg/132121/cosmic-divide-vs-team-revenge-boomtv-proving-grounds-unleashed-playoffs-uro16,2,0,1,Haven,38:07,Cosmic Divide,13,Team Revenge,6,2,0,2 (2),4 (0),0 (0),1 (0),4 (3),8 (3),13 (8),6 (3)
1818,2022-08-26 18:20:00,Patch 5.03,BO3,https://www.vlr.gg/132121/cosmic-divide-vs-team-revenge-boomtv-proving-grounds-unleashed-playoffs-uro16,2,0,2,Icebox,46:41,Cosmic Divide,13,Team Revenge,9,1,1,3 (1),3 (1),1 (1),3 (1),6 (3),3 (1),12 (8),13 (6)
1819,2022-08-26 21:00:00,Patch 5.03,BO3,https://www.vlr.gg/132122/evil-geniuses-vs-city-boys-boomtv-proving-grounds-unleashed-playoffs-ubqf,1,2,1,Bind,53:32,Evil Geniuses,11,City Boys,13,2,0,3 (2),4 (1),3 (2),1 (0),3 (1),3 (0),15 (6),16 (12)
1820,2022-08-26 21:00:00,Patch 5.03,BO3,https://www.vlr.gg/132122/evil-geniuses-vs-city-boys-boomtv-proving-grounds-unleashed-playoffs-ubqf,1,2,2,Haven,47:23,Evil Geniuses,13,City Boys,10,1,1,3 (1),3 (1),2 (1),0 (0),4 (2),8 (3),14 (9),12 (6)
1821,2022-08-26 21:00:00,Patch 5.03,BO3,https://www.vlr.gg/132122/evil-geniuses-vs-city-boys-boomtv-proving-grounds-unleashed-playoffs-ubqf,1,2,3,Ascent,48:44,Evil Geniuses,10,City Boys,13,1,1,3 (2),4 (1),2 (0),2 (0),3 (1),2 (1),15 (7),15 (11)
1822,2022-08-26 21:00:00,Patch 5.03,BO3,https://www.vlr.gg/132123/knights-academy-vs-roys-kitten-shelter-boomtv-proving-grounds-unleashed-playoffs-ubqf,1,2,1,Icebox,50:03,Knights Academy,13,Kitten Shelter,11,1,1,3 (1),3 (1),2 (0),3 (0),4 (3),3 (1),15 (9),15 (9)
1823,2022-08-26 21:00:00,Patch 5.03,BO3,https://www.vlr.gg/132123/knights-academy-vs-roys-kitten-shelter-boomtv-proving-grounds-unleashed-playoffs-ubqf,1,2,2,Breeze,46:49,Knights Academy,9,Kitten Shelter,13,0,2,4 (1),2 (2),2 (1),2 (1),2 (1),5 (3),14 (6),13 (7)
1824,2022-08-26 21:00:00,Patch 5.03,BO3,https://www.vlr.gg/132123/knights-academy-vs-roys-kitten-shelter-boomtv-proving-grounds-unleashed-playoffs-ubqf,1,2,3,Haven,38:17,Knights Academy,7,Kitten Shelter,13,1,1,3 (1),3 (1),1 (0),0 (0),6 (2),3 (2),10 (4),14 (10)
1825,2022-08-26 21:00:00,Patch 5.03,BO3,https://www.vlr.gg/132124/dark-ratio-vs-teal-seam-boomtv-proving-grounds-unleashed-playoffs-ubqf,2,1,1,Haven,50:37,Dark Ratio,13,Teal Seam,10,1,1,3 (1),3 (1),0 (0),3 (0),6 (4),4 (3),14 (8),13 (6)
1826,2022-08-26 21:00:00,Patch 5.03,BO3,https://www.vlr.gg/132124/dark-ratio-vs-teal-seam-boomtv-proving-grounds-unleashed-playoffs-ubqf,2,1,2,Fracture,53:19,Dark Ratio,13,Teal Seam,15,1,1,3 (1),3 (1),0 (0),1 (1),9 (4),5 (3),16 (8),19 (10)
1827,2022-08-26 21:00:00,Patch 5.03,BO3,https://www.vlr.gg/132124/dark-ratio-vs-teal-seam-boomtv-proving-grounds-unleashed-playoffs-ubqf,2,1,3,Icebox,48:17,Dark Ratio,14,Teal Seam,12,1,1,3 (1),3 (1),1 (0),2 (0),5 (3),4 (2),17 (10),17 (9)
1828,2022-08-26 20:30:00,Patch 5.03,BO3,https://www.vlr.gg/132125/soniqs-vs-cosmic-divide-boomtv-proving-grounds-unleashed-playoffs-ubqf,0,2,1,Bind,47:57,Soniqs,10,Cosmic Divide,13,1,1,3 (1),2 (1),2 (1),3 (0),3 (1),2 (1),15 (7),16 (11)
1829,2022-08-26 20:30:00,Patch 5.03,BO3,https://www.vlr.gg/132125/soniqs-vs-cosmic-divide-boomtv-proving-grounds-unleashed-playoffs-ubqf,0,2,2,Haven,51:19,Soniqs,11,Cosmic Divide,13,1,1,2 (1),2 (1),4 (0),3 (1),5 (2),3 (1),13 (8),16 (10)
1830,2022-08-27 14:00:00,Patch 5.03,BO3,https://www.vlr.gg/132126/city-boys-vs-roys-kitten-shelter-boomtv-proving-grounds-unleashed-playoffs-ubsf,2,0,1,Bind,56:13,City Boys,15,Kitten Shelter,13,0,2,4 (0),2 (2),1 (0),2 (1),3 (2),7 (2),20 (13),17 (8)
1831,2022-08-27 14:00:00,Patch 5.03,BO3,https://www.vlr.gg/132126/city-boys-vs-roys-kitten-shelter-boomtv-proving-grounds-unleashed-playoffs-ubsf,2,0,2,Pearl,44:38,City Boys,13,Kitten Shelter,10,1,1,3 (1),3 (1),2 (1),2 (0),2 (1),3 (2),16 (10),15 (7)
1832,2022-08-27 14:00:00,Patch 5.03,BO3,https://www.vlr.gg/132127/dark-ratio-vs-cosmic-divide-boomtv-proving-grounds-unleashed-playoffs-ubsf,2,1,1,Haven,1:04:31,Dark Ratio,16,Cosmic Divide,14,1,1,3 (1),2 (1),1 (1),3 (0),4 (1),6 (3),22 (13),19 (10)
1833,2022-08-27 14:00:00,Patch 5.03,BO3,https://www.vlr.gg/132127/dark-ratio-vs-cosmic-divide-boomtv-proving-grounds-unleashed-playoffs-ubsf,2,1,2,Fracture,52:01,Dark Ratio,11,Cosmic Divide,13,1,1,2 (1),3 (1),4 (1),0 (0),5 (3),5 (3),13 (6),16 (9)
1834,2022-08-27 14:00:00,Patch 5.03,BO3,https://www.vlr.gg/132127/dark-ratio-vs-cosmic-divide-boomtv-proving-grounds-unleashed-playoffs-ubsf,2,1,3,Icebox,25:22,Dark Ratio,13,Cosmic Divide,2,2,0,2 (2),3 (0),0 (0),1 (0),4 (4),6 (0),9 (7),5 (2)
1835,2022-08-27 17:15:00,Patch 5.03,BO3,https://www.vlr.gg/132128/city-boys-vs-dark-ratio-boomtv-proving-grounds-unleashed-playoffs-ubf,2,1,1,Haven,34:49,City Boys,13,Dark Ratio,5,1,1,3 (1),2 (1),1 (1),2 (0),3 (2),7 (2),11 (9),7 (2)
1836,2022-08-27 17:15:00,Patch 5.03,BO3,https://www.vlr.gg/132128/city-boys-vs-dark-ratio-boomtv-proving-grounds-unleashed-playoffs-ubf,2,1,2,Icebox,44:46,City Boys,10,Dark Ratio,13,1,1,3 (1),4 (1),0 (0),2 (0),6 (1),6 (3),14 (8),11 (9)
1837,2022-08-27 17:15:00,Patch 5.03,BO3,https://www.vlr.gg/132128/city-boys-vs-dark-ratio-boomtv-proving-grounds-unleashed-playoffs-ubf,2,1,3,Bind,46:45,City Boys,13,Dark Ratio,10,1,1,4 (2),3 (1),2 (0),2 (0),3 (1),3 (2),14 (10),15 (7)
1838,2022-08-28 17:05:00,Patch 5.03,BO3,https://www.vlr.gg/132129/city-boys-vs-dark-ratio-boomtv-proving-grounds-unleashed-playoffs-gf,1,2,1,,,,,,,,,,,,,,,,
1839,2022-08-26 21:00:00,Patch 5.03,BO1,https://www.vlr.gg/132131/northern-forces-vs-lenny-time-boomtv-proving-grounds-unleashed-playoffs-lr1,0,1,1,Haven,34:57,Northern Forces,5,Lenny Time,13,0,2,4 (0),2 (2),1 (0),0 (0),1 (0),6 (4),12 (5),10 (7)
1840,2022-08-27 14:00:00,Patch 5.03,BO1,https://www.vlr.gg/132134/soniqs-vs-cloud9-white-boomtv-proving-grounds-unleashed-playoffs-lr2,1,0,1,Haven,35:42,Soniqs,13,Cloud9 White,6,1,1,3 (1),3 (1),1 (0),1 (0),3 (2),6 (2),12 (10),9 (3)
1841,2022-08-27 14:00:00,Patch 5.03,BO1,https://www.vlr.gg/132135/teal-seam-vs-lenny-time-boomtv-proving-grounds-unleashed-playoffs-lr2,1,0,1,Bind,38:41,Teal Seam,13,Lenny Time,6,2,0,2 (2),4 (1),1 (0),2 (0),4 (1),4 (0),12 (10),9 (5)
1842,2022-08-27 14:00:00,Patch 5.03,BO1,https://www.vlr.gg/132136/knights-academy-vs-the-ganaccis-boomtv-proving-grounds-unleashed-playoffs-lr2,1,0,1,Ascent,49:12,Knights Academy,13,The Ganaccis,10,2,0,2 (2),3 (0),2 (0),3 (1),7 (3),2 (1),12 (8),15 (8)
1843,2022-08-27 14:00:00,Patch 5.03,BO1,https://www.vlr.gg/132137/evil-geniuses-vs-team-revenge-boomtv-proving-grounds-unleashed-playoffs-lr2,1,0,1,Icebox,38:19,Evil Geniuses,13,Team Revenge,5,2,0,2 (2),4 (0),0 (0),2 (1),5 (4),3 (0),11 (7),9 (4)
1844,2022-08-27 15:15:00,Patch 5.03,BO1,https://www.vlr.gg/132138/soniqs-vs-teal-seam-boomtv-proving-grounds-unleashed-playoffs-lr3,1,0,1,Fracture,42:03,Soniqs,13,Teal Seam,9,0,2,3 (1),3 (2),0 (0),2 (0),5 (3),4 (0),14 (9),13 (7)
1845,2022-08-27 15:15:00,Patch 5.03,BO1,https://www.vlr.gg/132139/knights-academy-vs-evil-geniuses-boomtv-proving-grounds-unleashed-playoffs-lr3,0,1,1,Bind,35:04,Knights Academy,6,Evil Geniuses,13,0,2,4 (0),2 (2),1 (0),1 (0),3 (0),4 (4),11 (6),12 (7)
1846,2022-08-27 16:40:00,Patch 5.03,BO1,https://www.vlr.gg/132140/roys-kitten-shelter-vs-soniqs-boomtv-proving-grounds-unleashed-playoffs-lr4,0,1,1,Icebox,51:13,Kitten Shelter,11,Soniqs,13,1,1,2 (1),2 (1),2 (0),2 (0),7 (4),6 (4),13 (6),14 (8)
1847,2022-08-27 17:00:00,Patch 5.03,BO1,https://www.vlr.gg/132141/cosmic-divide-vs-evil-geniuses-boomtv-proving-grounds-unleashed-playoffs-lr4,0,1,1,Bind,50:14,Cosmic Divide,11,Evil Geniuses,13,1,1,2 (1),4 (1),2 (1),2 (0),6 (4),2 (1),14 (5),16 (11)
1848,2022-08-27 18:30:00,Patch 5.03,BO1,https://www.vlr.gg/132142/soniqs-vs-evil-geniuses-boomtv-proving-grounds-unleashed-playoffs-lr5,1,0,1,Haven,43:06,Soniqs,13,Evil Geniuses,9,1,1,2 (1),3 (2),3 (1),3 (0),4 (2),4 (2),13 (9),12 (5)
1849,2022-08-28 14:00:00,Patch 5.03,BO3,https://www.vlr.gg/132143/dark-ratio-vs-soniqs-boomtv-proving-grounds-unleashed-playoffs-lbf,2,1,1,Haven,1:00:37,Dark Ratio,15,Soniqs,13,1,1,4 (1),3 (1),0 (0),1 (0),6 (1),7 (3),18 (13),17 (9)
1850,2022-08-28 14:00:00,Patch 5.03,BO3,https://www.vlr.gg/132143/dark-ratio-vs-soniqs-boomtv-proving-grounds-unleashed-playoffs-lbf,2,1,2,Breeze,37:58,Dark Ratio,8,Soniqs,13,0,2,4 (0),2 (2),1 (0),1 (0),4 (1),5 (4),12 (7),13 (7)
1851,2022-08-28 14:00:00,Patch 5.03,BO3,https://www.vlr.gg/132143/dark-ratio-vs-soniqs-boomtv-proving-grounds-unleashed-playoffs-lbf,2,1,3,Ascent,33:04,Dark Ratio,13,Soniqs,5,1,1,3 (1),3 (1),0 (0),3 (0),2 (2),5 (1),13 (10),7 (3)
1852,2022-08-16 20:00:00,Patch 5.03,BO3,https://www.vlr.gg/124400/the-ganaccis-vs-roys-kitten-shelter-boomtv-proving-grounds-unleashed-open-qualifier-2-ubqf,1,2,1,Fracture,33:18,The Ganaccis,7,Kitten Shelter,13,1,1,3 (1),3 (1),0 (0),0 (0),6 (3),5 (3),11 (3),12 (9)
1853,2022-08-16 20:00:00,Patch 5.03,BO3,https://www.vlr.gg/124400/the-ganaccis-vs-roys-kitten-shelter-boomtv-proving-grounds-unleashed-open-qualifier-2-ubqf,1,2,2,Pearl,46:56,The Ganaccis,13,Kitten Shelter,9,1,1,4 (1),3 (2),1 (1),2 (1),2 (1),4 (1),15 (10),13 (5)
1854,2022-08-16 20:00:00,Patch 5.03,BO3,https://www.vlr.gg/124400/the-ganaccis-vs-roys-kitten-shelter-boomtv-proving-grounds-unleashed-open-qualifier-2-ubqf,1,2,3,Breeze,40:14,The Ganaccis,8,Kitten Shelter,13,1,1,2 (1),3 (1),3 (0),0 (0),4 (1),5 (3),12 (6),13 (9)
1855,2022-08-16 20:30:00,Patch 5.03,BO3,https://www.vlr.gg/124401/teal-seam-vs-sakura-storm-boomtv-proving-grounds-unleashed-open-qualifier-2-ubqf,2,1,1,Bind,34:03,Teal Seam,4,Sakura Storm,13,0,2,3 (0),2 (2),3 (0),1 (0),2 (0),4 (4),9 (4),10 (7)
1856,2022-08-16 20:30:00,Patch 5.03,BO3,https://www.vlr.gg/124401/teal-seam-vs-sakura-storm-boomtv-proving-grounds-unleashed-open-qualifier-2-ubqf,2,1,2,Icebox,42:07,Teal Seam,13,Sakura Storm,8,1,1,2 (1),4 (1),0 (0),2 (0),8 (4),5 (3),11 (8),10 (4)
1857,2022-08-16 20:30:00,Patch 5.03,BO3,https://www.vlr.gg/124401/teal-seam-vs-sakura-storm-boomtv-proving-grounds-unleashed-open-qualifier-2-ubqf,2,1,3,Pearl,45:14,Teal Seam,13,Sakura Storm,9,1,1,3 (1),3 (1),1 (1),2 (0),3 (2),6 (2),15 (9),11 (6)
1858,2022-08-16 20:00:00,Patch 5.03,BO3,https://www.vlr.gg/124402/t1-vs-project-vii-boomtv-proving-grounds-unleashed-open-qualifier-2-ubqf,2,0,1,Fracture,27:37,T1,13,Project VII,2,2,0,2 (2),3 (0),1 (1),1 (0),3 (2),6 (0),9 (8),5 (2)
1859,2022-08-16 20:00:00,Patch 5.03,BO3,https://www.vlr.gg/124402/t1-vs-project-vii-boomtv-proving-grounds-unleashed-open-qualifier-2-ubqf,2,0,2,Icebox,33:14,T1,13,Project VII,6,1,1,3 (1),3 (1),0 (0),2 (0),2 (2),9 (3),14 (10),5 (2)
1860,2022-08-16 20:45:00,Patch 5.03,BO3,https://www.vlr.gg/124403/cloud9-white-vs-northern-forces-boomtv-proving-grounds-unleashed-open-qualifier-2-ubqf,0,2,1,Haven,45:29,Cloud9 White,10,Northern Forces,13,2,0,2 (2),4 (0),2 (2),1 (1),8 (3),1 (1),11 (3),17 (11)
1861,2022-08-16 20:45:00,Patch 5.03,BO3,https://www.vlr.gg/124403/cloud9-white-vs-northern-forces-boomtv-proving-grounds-unleashed-open-qualifier-2-ubqf,0,2,2,Ascent,52:09,Cloud9 White,10,Northern Forces,13,1,1,4 (1),3 (1),1 (0),1 (0),6 (4),6 (3),12 (5),13 (9)
1862,2022-08-17 18:10:00,Patch 5.03,BO3,https://www.vlr.gg/124404/roys-kitten-shelter-vs-teal-seam-boomtv-proving-grounds-unleashed-open-qualifier-2-ubsf,1,2,1,Icebox,33:08,Kitten Shelter,4,Teal Seam,13,0,2,3 (0),2 (2),1 (0),0 (0),7 (1),6 (4),6 (3),9 (7)
1863,2022-08-17 18:10:00,Patch 5.03,BO3,https://www.vlr.gg/124404/roys-kitten-shelter-vs-teal-seam-boomtv-proving-grounds-unleashed-open-qualifier-2-ubsf,1,2,2,Breeze,47:55,Kitten Shelter,13,Teal Seam,10,2,0,3 (2),4 (0),1 (1),0 (0),8 (2),2 (1),11 (8),17 (9)
